aa aa aa | https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.589
commun | https://en.wikipedia.org/wiki/SABIC 0.06 https://en.wikipedia.org/wiki/Ecommerce 0.058 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.058 https://en.wikipedia.org/wiki/Memory_management 0.057 https://en.wikipedia.org/wiki/Dave_Kleiman 0.056 https://en.wikipedia.org/wiki/East_Jerusalem 0.056 https://en.wikipedia.org/wiki/Include_directive#C 0.054 https://en.wikipedia.org/wiki/Active_Server_Pages 0.054 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.054 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.053 https://en.wikipedia.org/wiki/Procedural_programming 0.052 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.052 https://en.wikipedia.org/wiki/FP_(programming_language) 0.049 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.046 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.042
comparison program paradigm | https://en.wikipedia.org/wiki/Procedural_programming 0.069
comparison program | https://en.wikipedia.org/wiki/Procedural_programming 0.069
comparison | https://en.wikipedia.org/wiki/Procedural_programming 0.069
compon base softwar | https://en.wikipedia.org/wiki/Component-based_software_engineering 0.153
compon base | https://en.wikipedia.org/wiki/Component-based_software_engineering 0.153
compon | https://en.wikipedia.org/wiki/Component-based_software_engineering 0.153
comprehens journal articl | https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.035
comprehens journal | https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.035
comprehens | https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.035
comunidad actualidad portal | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
comunidad actualidad | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
comunidad portal comunidad | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
comunidad portal | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
comunidad | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.081
contenido notificar error | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
contenido notificar | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
contenido princip princip | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
contenido princip | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.041
contenido | https://es.wikipedia.org/wiki/Vergonzosamente_paralelo 0.081
creat account activ | https://en.wikipedia.org/wiki/Active_Server_Pages 0.072
creat account aglobalrenameprogress | https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.077
creat account categori | https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.056
creat account commerc | https://en.wikipedia.org/wiki/Ecommerce 0.077
creat account compon | https://en.wikipedia.org/wiki/Component-based_software_engineering 0.061
creat account darwin | https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.071
creat account dave | https://en.wikipedia.org/wiki/Dave_Kleiman 0.074
creat account east | https://en.wikipedia.org/wiki/East_Jerusalem 0.074
creat account fp | https://en.wikipedia.org/wiki/FP_(programming_language) 0.065
creat account includ | https://en.wikipedia.org/wiki/Include_directive#C 0.072
creat account memori | https://en.wikipedia.org/wiki/Memory_management 0.076
creat account palmerston | https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.072
creat account procedur | https://en.wikipedia.org/wiki/Procedural_programming 0.069
creat account pubm | https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.069
creat account sabic | https://en.wikipedia.org/wiki/SABIC 0.079
creat account | https://en.wikipedia.org/wiki/SABIC 0.06 https://en.wikipedia.org/wiki/Ecommerce 0.058 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.058 https://en.wikipedia.org/wiki/Memory_management 0.057 https://en.wikipedia.org/wiki/Dave_Kleiman 0.056 https://en.wikipedia.org/wiki/East_Jerusalem 0.056 https://en.wikipedia.org/wiki/Include_directive#C 0.054 https://en.wikipedia.org/wiki/Active_Server_Pages 0.054 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.054 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.053 https://en.wikipedia.org/wiki/Procedural_programming 0.052 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.052 https://en.wikipedia.org/wiki/FP_(programming_language) 0.049 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.046 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.042
creat | https://en.wikipedia.org/wiki/SABIC 0.06 https://en.wikipedia.org/wiki/Ecommerce 0.058 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.058 https://en.wikipedia.org/wiki/Memory_management 0.057 https://en.wikipedia.org/wiki/Dave_Kleiman 0.056 https://en.wikipedia.org/wiki/East_Jerusalem 0.056 https://en.wikipedia.org/wiki/Include_directive#C 0.054 https://en.wikipedia.org/wiki/Active_Server_Pages 0.054 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.054 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.053 https://en.wikipedia.org/wiki/Procedural_programming 0.052 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.052 https://en.wikipedia.org/wiki/FP_(programming_language) 0.049 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.046 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.042
cryptographi alleg bitcoin | https://en.wikipedia.org/wiki/Dave_Kleiman 0.037
cryptographi alleg | https://en.wikipedia.org/wiki/Dave_Kleiman 0.037
cryptographi | https://en.wikipedia.org/wiki/Dave_Kleiman 0.037
current articl learn | https://en.wikipedia.org/wiki/SABIC 0.03 https://en.wikipedia.org/wiki/Ecommerce 0.029 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.029 https://en.wikipedia.org/wiki/Dave_Kleiman 0.028 https://en.wikipedia.org/wiki/East_Jerusalem 0.028 https://en.wikipedia.org/wiki/Memory_management 0.028 https://en.wikipedia.org/wiki/Include_directive#C 0.027 https://en.wikipedia.org/wiki/Active_Server_Pages 0.027 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.027 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.027 https://en.wikipedia.org/wiki/Procedural_programming 0.026 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.026 https://en.wikipedia.org/wiki/FP_(programming_language) 0.024 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.023 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.021
current articl | https://en.wikipedia.org/wiki/SABIC 0.03 https://en.wikipedia.org/wiki/Ecommerce 0.029 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.029 https://en.wikipedia.org/wiki/Dave_Kleiman 0.028 https://en.wikipedia.org/wiki/East_Jerusalem 0.028 https://en.wikipedia.org/wiki/Memory_management 0.028 https://en.wikipedia.org/wiki/Include_directive#C 0.027 https://en.wikipedia.org/wiki/Active_Server_Pages 0.027 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.027 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.027 https://en.wikipedia.org/wiki/Procedural_programming 0.026 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.026 https://en.wikipedia.org/wiki/FP_(programming_language) 0.024 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.023 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.021
current portal current | https://en.wikipedia.org/wiki/SABIC 0.03 https://en.wikipedia.org/wiki/Ecommerce 0.029 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.029 https://en.wikipedia.org/wiki/Dave_Kleiman 0.028 https://en.wikipedia.org/wiki/East_Jerusalem 0.028 https://en.wikipedia.org/wiki/Memory_management 0.028 https://en.wikipedia.org/wiki/Include_directive#C 0.027 https://en.wikipedia.org/wiki/Active_Server_Pages 0.027 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.027 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.027 https://en.wikipedia.org/wiki/Procedural_programming 0.026 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.026 https://en.wikipedia.org/wiki/FP_(programming_language) 0.024 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.023 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.021
current portal | https://en.wikipedia.org/wiki/SABIC 0.03 https://en.wikipedia.org/wiki/Ecommerce 0.029 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.029 https://en.wikipedia.org/wiki/Dave_Kleiman 0.028 https://en.wikipedia.org/wiki/East_Jerusalem 0.028 https://en.wikipedia.org/wiki/Memory_management 0.028 https://en.wikipedia.org/wiki/Include_directive#C 0.027 https://en.wikipedia.org/wiki/Active_Server_Pages 0.027 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.027 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.027 https://en.wikipedia.org/wiki/Procedural_programming 0.026 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.026 https://en.wikipedia.org/wiki/FP_(programming_language) 0.024 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.023 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.021
current | https://en.wikipedia.org/wiki/SABIC 0.06 https://en.wikipedia.org/wiki/Ecommerce 0.058 https://en.wikipedia.org/wiki/Special:GlobalRenameProgress 0.058 https://en.wikipedia.org/wiki/Memory_management 0.057 https://en.wikipedia.org/wiki/Dave_Kleiman 0.056 https://en.wikipedia.org/wiki/East_Jerusalem 0.056 https://en.wikipedia.org/wiki/Include_directive#C 0.054 https://en.wikipedia.org/wiki/Active_Server_Pages 0.054 https://en.wikipedia.org/wiki/Palmerston_North,_New_Zealand 0.054 https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.053 https://en.wikipedia.org/wiki/Procedural_programming 0.052 https://en.wikipedia.org/w/index.php?title=PubMed&oldid=1344405145#PubMed_identifier 0.052 https://en.wikipedia.org/wiki/FP_(programming_language) 0.049 https://en.wikipedia.org/wiki/Component-based_software_engineering 0.046 https://en.wikipedia.org/wiki/Category:1st_Marine_Division_(United_States) 0.042
czste pytania faq | https://pl.wikipedia.org/w/index.php?title=Specjalna:DownloadAsPdf&page=Obliczenia_rozproszone&action=show-download-screen 0.044
czste pytania | https://pl.wikipedia.org/w/index.php?title=Specjalna:DownloadAsPdf&page=Obliczenia_rozproszone&action=show-download-screen 0.044
czste | https://pl.wikipedia.org/w/index.php?title=Specjalna:DownloadAsPdf&page=Obliczenia_rozproszone&action=show-download-screen 0.044
czytelnikw wikipedii wikipedii | https://pl.wikipedia.org/w/index.php?title=Specjalna:DownloadAsPdf&page=Obliczenia_rozproszone&action=show-download-screen 0.044
czytelnikw wikipedii | https://pl.wikipedia.org/w/index.php?title=Specjalna:DownloadAsPdf&page=Obliczenia_rozproszone&action=show-download-screen 0.044
czytelnikw | https://pl.wikipedia.org/w/index.php?title=Specjalna:DownloadAsPdf&page=Obliczenia_rozproszone&action=show-download-screen 0.044
da aa arz | https://si.wikipedia.org/wiki/%E0%B6%87%E0%B6%BD%E0%B7%8A%E0%B6%9C%E0%B7%9C%E0%B6%BB%E0%B7%92%E0%B6%AD%E0%B6%B8 0.043
da aa | https://si.wikipedia.org/wiki/%E0%B6%87%E0%B6%BD%E0%B7%8A%E0%B6%9C%E0%B7%9C%E0%B6%BB%E0%B7%92%E0%B6%AD%E0%B6%B8 0.043
da db da | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.049
da db db | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.122
da db medium | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
da db | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.195
da filter program | https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%8C%D1%82%D1%80_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0) 0.041
da filter | https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%8C%D1%82%D1%80_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0) 0.041
da | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.176 https://si.wikipedia.org/wiki/%E0%B6%87%E0%B6%BD%E0%B7%8A%E0%B6%9C%E0%B7%9C%E0%B6%BB%E0%B7%92%E0%B6%AD%E0%B6%B8 0.039 https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%8C%D1%82%D1%80_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0) 0.037
dansk da filter | https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%8C%D1%82%D1%80_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0) 0.041
dansk da | https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%8C%D1%82%D1%80_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0) 0.041
dansk | https://uk.wikipedia.org/wiki/%D0%A4%D1%96%D0%BB%D1%8C%D1%82%D1%80_(%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0) 0.041
darwin colleg cambridg | https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.141
darwin colleg | https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.141
darwin | https://en.wikipedia.org/wiki/Darwin_College,_Cambridge 0.141
databasi aragon base | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
databasi aragon | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
databasi | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
dato aa arz | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
dato aa | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
dato azrbaycanca veril | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
dato azrbaycanca | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
dato | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.049
dave kleiman background | https://en.wikipedia.org/wiki/Dave_Kleiman 0.037
dave kleiman dave | https://en.wikipedia.org/wiki/Dave_Kleiman 0.074
dave kleiman languag | https://en.wikipedia.org/wiki/Dave_Kleiman 0.037
dave kleiman tool | https://en.wikipedia.org/wiki/Dave_Kleiman 0.037
dave kleiman | https://en.wikipedia.org/wiki/Dave_Kleiman 0.185
dave | https://en.wikipedia.org/wiki/Dave_Kleiman 0.185
db aa aa | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.049
db aa access | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
db aa bc | https://si.wikipedia.org/wiki/%E0%B6%87%E0%B6%BD%E0%B7%8A%E0%B6%9C%E0%B7%9C%E0%B6%BB%E0%B7%92%E0%B6%AD%E0%B6%B8 0.043
db aa da | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.073
db aa db | https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.067 https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.023
db aa medium | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
db aa | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.176 https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.064 https://si.wikipedia.org/wiki/%E0%B6%87%E0%B6%BD%E0%B7%8A%E0%B6%9C%E0%B7%9C%E0%B6%BB%E0%B7%92%E0%B6%AD%E0%B6%B8 0.039
db da db | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.049
db da | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.049
db db aa | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.114 https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.033
db db db | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.114 https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.067
db db png | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.024
db db suomi | https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.018
db db | https://ug.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D9%84%D9%89%D9%82_%D9%85%DB%95%D9%84%DB%87%D9%85%D8%A7%D8%AA_%D8%A6%D8%A7%D9%85%D8%A8%D9%89%D8%B1%D9%89 0.252 https://ml.wikipedia.org/wiki/%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8B%E0%B4%9F%E0%B5%88%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8D_%E0%B4%85%E0%B4%9F%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%A5%E0%B4%BE%E0%B4%A8%E0%B4%AE%E0%B4%BE%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%BF%E0%B4%AF%E0%B5%81%E0%B4%B3%E0%B5%8D%E0%B4%B3_%E0%B4%AA%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%97%E0%B5%8D%E0%B4%B0%E0%B4%BE%E0%B4%AE%E0%B4%BF%E0%B4%82%E0%B4%97%E0%B5%8D 0.117
